Name,Yr,Team,G,AB,PA,H_b,1B,2B,3B,HR_b,R_b,RBI,BB_b,IBB_b,SO_b,BB%,K%,BB/K,BABIP_b,HBP_b,SF,SH,GDP,SB,CS,Def,ISO,wOBA,wRAA,AVG,OBP,SLG,OPS,WAR,wRC+,WPA,W,L,GS,CG,IP,H_p,HR_p,BB_p,SO_p,R_p,SV,BS,BK,ER,HBP_p,HLD,IBB_p,ShO,TBF,WP,HR/9,BB/9,K/9,K/BB,K-BB%,GB%,HR/FB,LOB%,ERA,BABIP_p,FIP,WHIP,Contract Yrs,Total Salary($),Avg Salary($)
Tim Hudson,2014,Giants,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-0.49,9.0,13.0,31.0,1.0,189.1,199.0,15.0,34.0,120.0,86.0,0.0,0.0,0.0,75.0,7.0,0.0,3.0,0.0,789.0,2.0,0.71,1.62,5.7,3.53,10.9,53.1,9.3,70.3,3.57,0.3,3.54,1.23,2.0,23000000.0,11500000.0
Tony Sipp,2014,Astros,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.15,4.0,3.0,0.0,0.0,50.2,28.0,5.0,17.0,63.0,19.0,4.0,2.0,0.0,19.0,0.0,11.0,2.0,0.0,198.0,3.0,0.89,3.02,11.19,3.71,23.2,31.3,9.4,68.4,3.38,0.204,2.93,0.89,1.0,500000.0,500000.0
Tyler Colvin,2014,Giants,57,139.0,149.0,31.0,16.0,10.0,3.0,2.0,16.0,18.0,8.0,0.0,45.0,5.4,30.2,0.18,0.312,1.0,1.0,0.0,3.0,1.0,0.0,-2.0,0.158,0.285,-2.8,0.223,0.268,0.381,0.65,0.0,84.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000.0,1000000.0
Wesley Wright,2014,Cubs,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,-0.09,0.0,3.0,0.0,0.0,48.1,48.0,2.0,19.0,37.0,19.0,0.0,2.0,0.0,17.0,2.0,9.0,2.0,0.0,209.0,2.0,0.37,3.54,6.89,1.95,8.6,52.1,5.7,75.5,3.17,0.309,3.44,1.39,1.0,1425000.0,1425000.0
Wil Nieves,2014,Phillies,36,122.0,128.0,31.0,22.0,8.0,0.0,1.0,9.0,7.0,1.0,0.0,34.0,0.8,26.6,0.03,0.341,2.0,1.0,2.0,2.0,1.0,0.0,3.8,0.09,0.271,-3.8,0.254,0.27,0.344,0.614,0.2,70.0,-1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1125000.0,1125000.0
Willie Bloomquist,2014,Mariners,47,133.0,139.0,37.0,30.0,6.0,0.0,1.0,15.0,14.0,4.0,1.0,32.0,2.9,23.0,0.13,0.35600000000000004,0.0,1.0,1.0,1.0,1.0,1.0,-0.8,0.068,0.282,-3.0,0.278,0.297,0.34600000000000003,0.643,0.1,82.0,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5800000.0,2900000.0
Zach Duke,2014,Brewers,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,1.51,5.0,1.0,0.0,0.0,58.2,49.0,3.0,17.0,74.0,19.0,0.0,4.0,0.0,16.0,0.0,12.0,1.0,0.0,238.0,3.0,0.46,2.61,11.35,4.35,24.0,57.7,10.3,76.1,2.45,0.319,2.14,1.13,1.0,850000.0,850000.0
Zach Putnam,2014,White Sox,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,1.96,5.0,3.0,0.0,0.0,54.2,39.0,2.0,20.0,46.0,14.0,6.0,1.0,0.0,12.0,1.0,16.0,1.0,0.0,213.0,5.0,0.33,3.29,7.57,2.3,12.2,53.1,4.3,80.4,1.98,0.257,3.08,1.08,1.0,500000.0,500000.0
A.J. Burnett,2015,Pirates,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,1.76,9.0,7.0,26.0,0.0,164.0,174.0,11.0,49.0,143.0,64.0,0.0,0.0,1.0,58.0,11.0,0.0,2.0,0.0,699.0,6.0,0.6,2.69,7.85,2.92,13.5,53.4,9.3,77.8,3.18,0.336,3.36,1.36,1.0,8500000.0,8500000.0
A.J. Pierzynski,2015,Braves,113,407.0,436.0,122.0,88.0,24.0,1.0,9.0,38.0,49.0,19.0,2.0,37.0,4.4,8.5,0.51,0.31,7.0,3.0,0.0,19.0,0.0,2.0,4.7,0.13,0.333,6.9,0.3,0.339,0.43,0.769,2.0,111.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000000.0,2000000.0
Aaron Harang,2015,Phillies,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,-1.51,6.0,15.0,29.0,0.0,172.1,189.0,26.0,51.0,108.0,100.0,0.0,0.0,0.0,93.0,6.0,0.0,3.0,0.0,748.0,4.0,1.36,2.66,5.64,2.12,7.6,36.1,10.5,69.7,4.86,0.293,4.83,1.39,1.0,5000000.0,5000000.0
Adam LaRoche,2015,White Sox,127,429.0,484.0,89.0,56.0,21.0,0.0,12.0,41.0,44.0,49.0,0.0,133.0,10.1,27.5,0.37,0.269,4.0,2.0,0.0,10.0,0.0,0.0,-12.9,0.133,0.28300000000000003,-11.6,0.207,0.293,0.34,0.634,-1.3,77.0,-2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25000000.0,12500000.0
Adam Rosales,2015,Rangers,55,114.0,125.0,26.0,19.0,4.0,0.0,3.0,14.0,7.0,10.0,0.0,30.0,8.0,24.0,0.33,0.284,1.0,0.0,0.0,4.0,4.0,4.0,-0.2,0.114,0.284,-2.9,0.228,0.29600000000000004,0.342,0.638,-0.2,73.0,-0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,900000.0,900000.0
Alberto Callaspo,2015,Braves,97,230.0,261.0,54.0,46.0,7.0,0.0,1.0,20.0,15.0,28.0,1.0,34.0,10.7,13.0,0.82,0.269,0.0,2.0,1.0,6.0,0.0,0.0,0.3,0.043,0.27,-9.0,0.235,0.315,0.278,0.594,-0.4,69.0,-1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3000000.0,3000000.0
Alex Rios,2015,Royals,105,385.0,411.0,98.0,70.0,22.0,2.0,4.0,40.0,32.0,15.0,0.0,67.0,3.6,16.3,0.22,0.294,5.0,6.0,0.0,10.0,9.0,0.0,-0.2,0.099,0.279,-11.3,0.255,0.287,0.353,0.64,0.1,72.0,-1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11000000.0,11000000.0
Alexi Ogando,2015,Red Sox,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9,0.0,0.05,3.0,1.0,0.0,0.0,65.1,59.0,12.0,28.0,53.0,29.0,0.0,4.0,2.0,29.0,3.0,12.0,2.0,0.0,277.0,1.0,1.65,3.86,7.3,1.89,9.0,42.1,16.9,83.3,3.99,0.26,5.32,1.33,1.0,1500000.0,1500000.0
Andrew Miller,2015,Yankees,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.1,3.0,2.0,0.0,0.0,61.2,33.0,5.0,20.0,100.0,16.0,36.0,2.0,0.0,14.0,5.0,0.0,1.0,0.0,246.0,2.0,0.73,2.92,14.59,5.0,32.5,48.3,12.5,82.4,2.04,0.241,2.16,0.86,4.0,36000000.0,9000000.0
Anthony Swarzak,2015,Indians,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,-0.13,0.0,0.0,0.0,0.0,13.1,18.0,1.0,4.0,13.0,9.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,61.0,0.0,0.68,2.7,8.78,3.25,14.8,43.2,9.1,63.1,3.38,0.395,3.06,1.65,1.0,900000.0,900000.0
Asdrubal Cabrera,2015,Rays,143,505.0,551.0,134.0,86.0,28.0,5.0,15.0,66.0,58.0,36.0,4.0,107.0,6.5,19.4,0.34,0.306,3.0,6.0,1.0,14.0,6.0,3.0,-0.5,0.16399999999999998,0.319,2.4,0.265,0.315,0.43,0.7440000000000001,2.1,104.0,-0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7500000.0,7500000.0
Billy Butler,2015,Athletics,151,538.0,601.0,135.0,91.0,28.0,1.0,15.0,63.0,65.0,52.0,4.0,101.0,8.7,16.8,0.51,0.282,7.0,4.0,0.0,26.0,0.0,0.0,-14.3,0.139,0.311,-0.9,0.251,0.32299999999999995,0.39,0.713,-0.8,98.0,-1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30000000.0,10000000.0
Bobby Wilson,2015,Rays,56,132.0,147.0,25.0,19.0,5.0,0.0,1.0,8.0,14.0,11.0,0.0,39.0,7.5,26.5,0.28,0.258,1.0,1.0,2.0,1.0,0.0,1.0,3.1,0.061,0.23,-9.7,0.189,0.255,0.25,0.505,-0.3,39.0,-0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,700000.0,700000.0
Brandon Beachy,2015,Dodgers,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39,0.0,1.0,2.0,0.0,8.0,10.0,1.0,6.0,5.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,39.0,0.0,1.13,6.75,5.63,0.83,-2.6,26.9,9.1,61.6,7.88,0.333,5.76,2.0,1.0,2750000.0,2750000.0
Brandon McCarthy,2015,Dodgers,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,-0.27,3.0,0.0,4.0,0.0,23.0,24.0,9.0,4.0,29.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,94.0,0.0,3.52,1.57,11.35,7.25,26.6,38.3,37.5,84.4,5.87,0.28800000000000003,6.22,1.22,4.0,48000000.0,12000000.0
Brandon Morrow,2015,Padres,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.68,2.0,0.0,5.0,0.0,33.0,29.0,3.0,7.0,23.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,126.0,0.0,0.82,1.91,6.27,3.29,12.7,47.4,10.0,81.8,2.73,0.28,3.56,1.09,1.0,2500000.0,2500000.0
Brett Anderson,2015,Dodgers,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,-0.31,10.0,9.0,31.0,1.0,180.1,194.0,18.0,46.0,116.0,82.0,0.0,0.0,2.0,74.0,2.0,0.0,2.0,0.0,750.0,4.0,0.9,2.3,5.79,2.52,9.3,66.3,17.0,73.8,3.69,0.31,3.94,1.33,1.0,10000000.0,10000000.0
Burke Badenhop,2015,Reds,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,-1.09,2.0,4.0,0.0,0.0,66.1,71.0,4.0,20.0,36.0,30.0,0.0,2.0,0.0,29.0,0.0,7.0,4.0,0.0,285.0,0.0,0.54,2.71,4.88,1.8,5.6,46.7,5.2,71.4,3.93,0.298,3.74,1.37,1.0,2500000.0,2500000.0
Carlos Villanueva,2015,Cardinals,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.11,4.0,3.0,0.0,0.0,61.0,50.0,6.0,21.0,55.0,21.0,2.0,0.0,0.0,20.0,2.0,0.0,2.0,0.0,250.0,1.0,0.89,3.1,8.11,2.62,13.6,42.4,9.1,80.5,2.95,0.265,3.74,1.16,1.0,2000000.0,2000000.0
Casey Janssen,2015,Nationals,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.72,2.0,5.0,0.0,0.0,40.0,38.0,5.0,8.0,27.0,22.0,0.0,3.0,0.0,22.0,1.0,13.0,3.0,0.0,166.0,1.0,1.13,1.8,6.08,3.38,11.5,29.4,8.6,62.5,4.95,0.264,4.08,1.15,1.0,5000000.0,5000000.0
Chad Billingsley,2015,Phillies,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,-0.76,2.0,3.0,7.0,0.0,37.0,53.0,5.0,8.0,15.0,26.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,165.0,2.0,1.22,1.95,3.65,1.88,4.2,45.3,11.6,65.5,5.84,0.353,4.81,1.65,1.0,1500000.0,1500000.0
Chase Headley,2015,Yankees,156,580.0,642.0,150.0,109.0,29.0,1.0,11.0,74.0,62.0,51.0,0.0,135.0,7.9,21.0,0.38,0.317,7.0,4.0,0.0,17.0,0.0,2.0,-0.8,0.11,0.307,-3.4,0.259,0.324,0.369,0.693,1.5,92.0,-0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,52000000.0,13000000.0
Chris Capuano,2015,Yankees,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,-1.26,0.0,4.0,4.0,0.0,40.2,52.0,6.0,22.0,38.0,38.0,0.0,0.0,0.0,36.0,3.0,1.0,1.0,0.0,196.0,0.0,1.33,4.87,8.41,1.73,8.2,43.1,14.0,56.9,7.97,0.362,5.03,1.82,1.0,5000000.0,5000000.0
Chris Denorfia,2015,Cubs,103,212.0,231.0,57.0,42.0,11.0,1.0,3.0,18.0,18.0,15.0,1.0,56.0,6.5,24.2,0.27,0.35100000000000003,1.0,1.0,2.0,7.0,0.0,1.0,4.0,0.104,0.302,-2.0,0.269,0.319,0.373,0.691,0.8,89.0,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2600000.0,2600000.0
Chris Young,2015,Royals,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.99,11.0,6.0,18.0,0.0,123.1,91.0,16.0,43.0,83.0,44.0,0.0,1.0,0.0,42.0,0.0,2.0,0.0,0.0,500.0,5.0,1.17,3.14,6.06,1.93,8.0,25.5,7.7,80.7,3.06,0.209,4.52,1.09,1.0,675000.0,675000.0
Clint Barmes,2015,Padres,98,207.0,224.0,48.0,30.0,14.0,1.0,3.0,24.0,16.0,10.0,2.0,55.0,4.5,24.6,0.18,0.302,4.0,0.0,3.0,0.0,0.0,1.0,-0.7,0.121,0.275,-6.9,0.232,0.281,0.353,0.633,0.0,75.0,-1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1500000.0,1500000.0
Colby Lewis,2015,Rangers,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,-0.09,17.0,9.0,33.0,2.0,204.2,211.0,26.0,42.0,142.0,114.0,0.0,0.0,0.0,106.0,11.0,0.0,2.0,1.0,861.0,5.0,1.14,1.85,6.24,3.38,11.6,33.7,8.9,65.9,4.66,0.289,4.17,1.24,1.0,4000000.0,4000000.0
Colby Rasmus,2015,Astros,137,432.0,485.0,103.0,53.0,23.0,2.0,25.0,67.0,61.0,47.0,0.0,154.0,9.7,31.8,0.31,0.305,2.0,3.0,1.0,6.0,2.0,1.0,-3.0,0.236,0.339,10.0,0.238,0.314,0.475,0.789,3.0,118.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8000000.0,8000000.0
Craig Breslow,2015,Red Sox,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.0,-0.76,0.0,4.0,2.0,0.0,65.0,69.0,12.0,23.0,46.0,33.0,1.0,3.0,0.0,30.0,2.0,1.0,5.0,0.0,280.0,2.0,1.66,3.18,6.37,2.0,8.2,35.1,12.4,79.0,4.15,0.289,5.27,1.42,1.0,2000000.0,2000000.0
Daniel Descalso,2015,Rockies,101,185.0,209.0,38.0,28.0,3.0,2.0,5.0,22.0,22.0,20.0,6.0,45.0,9.6,21.5,0.44,0.244,0.0,0.0,4.0,3.0,1.0,2.0,-3.4,0.119,0.259,-9.0,0.205,0.28300000000000003,0.324,0.607,-1.1,44.0,-0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3600000.0,1800000.0
David Robertson,2015,White Sox,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.4,6.0,5.0,0.0,0.0,63.1,46.0,7.0,13.0,86.0,27.0,34.0,7.0,0.0,24.0,1.0,0.0,2.0,0.0,250.0,4.0,0.99,1.85,12.22,6.62,29.2,35.6,13.7,65.7,3.41,0.273,2.52,0.93,4.0,46000000.0,11500000.0
David Ross,2015,Cubs,72,159.0,182.0,28.0,18.0,9.0,0.0,1.0,6.0,9.0,20.0,7.0,61.0,11.0,33.5,0.33,0.276,0.0,1.0,2.0,1.0,1.0,0.0,8.4,0.075,0.221,-13.5,0.17600000000000002,0.267,0.252,0.518,0.0,33.0,-1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5000000.0,2500000.0
Delmon Young,2015,Orioles,52,174.0,180.0,47.0,39.0,6.0,0.0,2.0,20.0,16.0,4.0,0.0,29.0,2.2,16.1,0.14,0.313,1.0,1.0,0.0,8.0,0.0,0.0,-4.4,0.069,0.275,-5.5,0.27,0.289,0.339,0.628,-0.6,70.0,-1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2250000.0,2250000.0
Dustin McGowan,2015,Phillies,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.0,-0.31,1.0,2.0,1.0,0.0,23.1,29.0,7.0,20.0,21.0,21.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,118.0,1.0,2.7,7.71,8.1,1.05,0.9,39.0,25.9,71.4,6.94,0.314,7.81,2.1,1.0,507500.0,507500.0
Edinson Volquez,2015,Royals,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.65,13.0,9.0,33.0,1.0,200.1,190.0,16.0,72.0,155.0,89.0,0.0,0.0,0.0,79.0,8.0,0.0,1.0,0.0,850.0,3.0,0.72,3.23,6.96,2.15,9.8,46.0,8.0,73.1,3.55,0.29,3.82,1.31,2.0,20000000.0,10000000.0
Emilio Bonifacio,2015,White Sox,47,78.0,82.0,13.0,11.0,2.0,0.0,0.0,5.0,4.0,2.0,0.0,27.0,2.4,32.9,0.07,0.255,1.0,0.0,1.0,1.0,1.0,4.0,1.3,0.026,0.17600000000000002,-9.0,0.16699999999999998,0.198,0.192,0.39,-0.6,4.0,-0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4000000.0,4000000.0
Eric Stults,2015,Braves,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,-0.74,1.0,5.0,8.0,0.0,47.2,48.0,10.0,13.0,31.0,31.0,0.0,0.0,0.0,31.0,0.0,0.0,1.0,0.0,196.0,1.0,1.89,2.45,5.85,2.38,9.2,37.6,16.1,63.8,5.85,0.268,5.38,1.28,1.0,2000000.0,2000000.0
Ervin Santana,2015,Twins,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.21,7.0,5.0,17.0,0.0,108.0,104.0,12.0,36.0,82.0,50.0,0.0,0.0,0.0,48.0,4.0,0.0,2.0,0.0,457.0,3.0,1.0,3.0,6.83,2.28,10.1,40.9,9.7,73.9,4.0,0.285,4.17,1.3,4.0,55000000.0,13750000.0
